#Parameters = {rprobe=0.4; rin=1.5; er22=0.01; er2=2.55; cl=10; r0=1.8; w=41.662565887693; L=66.660105420309; t=0.2; h=1.6; wy=200; wx=200; er11=0.01; er1=2.55}
#"Frequency / GHz"	"S1,1 (L=66.6601) [Magnitude]"
#------------------------------------------------
1.0000000000000	-0.16391811348113
1.0089999437332	-0.13135824869362
1.0180000066757	-0.068439952547044
1.0269999504089	-0.013417551672601
1.0360000133514	-0.00015245797012125
1.0449999570847	-0.038964802466921
1.0540000200272	-0.11021653408718
1.0629999637604	-0.17323595227743
1.0720000267029	-0.18917436196363
1.0809999704361	-0.14675188504478
1.0900000333786	-0.071442869001106
1.0989999771118	-0.0095036407567790
1.1080000400543	6.9422589214178e-07
1.1169999837875	-0.053104226314440
1.1260000467300	-0.14326077308355
1.1349999904633	-0.22001036763730
1.1440000534058	-0.23612371639504
1.1529999971390	-0.17993599061526
1.1619999408722	-0.086011173713653
1.1710000038147	-0.013460649796234
1.1799999475479	-0.010725331995745
1.1890000104904	-0.089515239138256
1.1979999542236	-0.21612841086922
1.2070000171661	-0.32348030410296
1.2159999608994	-0.34747801873108
1.2250000238419	-0.27290022291454
1.2339999675751	-0.14971717930552
1.2430000305176	-0.062200633611052
1.2519999742508	-0.080636019729596
1.2610000371933	-0.22710687539553
1.2699999809265	-0.46030321520741
1.2790000438690	-0.68210102035738
1.2879999876022	-0.78439392842080
1.2970000505447	-0.73278001711810
1.3059999942780	-0.61473333911309
1.3150000572205	-0.59859819142039
1.3240000009537	-0.86532632681548
1.3329999446869	-1.5862149191289
1.3420000076294	-2.9524037338899
1.3509999513626	-5.2477579076862
1.3600000143051	-8.9461642587647
1.3689999580383	-13.508409710043
1.3780000209808	-11.250330083391
1.3869999647141	-6.8393621753062
1.3960000276566	-4.0027623957790
1.4049999713898	-2.2835415966667
1.4140000343323	-1.3127858361176
1.4229999780655	-0.86325204101145
1.4320000410080	-0.75632733974683
1.4409999847412	-0.81715432807695
1.4500000476837	-0.87685112937062
1.4589999914169	-0.82173206238293
1.4680000543594	-0.64300775884927
1.4769999980927	-0.41914094806125
1.4859999418259	-0.24480444786351
1.4950000047684	-0.17514549438777
1.5039999485016	-0.20922320710993
1.5130000114441	-0.29887784337977
1.5219999551773	-0.37415740455839
1.5310000181198	-0.38108829847169
1.5399999618530	-0.31292467566941
1.5490000247955	-0.20941214276285
1.5579999685287	-0.12576851963000
1.5670000314713	-0.099281285537547
1.5759999752045	-0.13296387829294
1.5850000381470	-0.19790203119181
1.5939999818802	-0.25030312986076
1.6030000448227	-0.25680797781242
1.6119999885559	-0.21416987896261
1.6210000514984	-0.14887841121981
1.6299999952316	-0.097916981979797
